Strain,Pore Density,Acetone,Methanol,Ethanol,Compressive strength
43.64755556,60,1,0,0,164.7266667
43.66472222,60,1,0,0,168.2507222
43.68572222,60,1,0,0,160.29775
43.70677778,60,1,0,0,153.2972222
43.72338889,60,1,0,0,159.0119444
43.74161111,60,1,0,0,161.5359444
43.75822222,60,1,0,0,163.5837222
43.78038889,60,1,0,0,160.0120278
43.80088889,60,1,0,0,162.0598056
43.81744444,60,1,0,0,160.0120278
43.83572222,60,1,0,0,164.5837778
43.85122222,60,1,0,0,168.6793333
43.87061111,60,1,0,0,170.7271111
43.91044444,60,1,0,0,174.2035556
43.9265,60,1,0,0,171.5843333
43.94533333,60,1,0,0,167.0125556
43.96472222,60,1,0,0,171.1080833
43.98577778,60,1,0,0,170.108
44.004,60,1,0,0,161.3930833
44.01894444,60,1,0,0,162.2979167
44.03888889,60,1,0,0,166.9649167
44.05605556,60,1,0,0,172.8225
44.07544444,60,1,0,0,177.77525
44.09588889,60,1,0,0,179.3468056
44.11361111,60,1,0,0,157.4403889
44.13022222,60,1,0,0,162.9646111
44.1485,60,1,0,0,162.3455278
44.16788889,60,1,0,0,160.48825
44.19055556,60,1,0,0,158.6785833
44.20994444,60,1,0,0,157.3451389
44.22544444,60,1,0,0,158.0595
44.2415,60,1,0,0,160.8216111
44.278,60,1,0,0,156.0593333
44.29905556,60,1,0,0,150.58275
44.31677778,60,1,0,0,154.8687778
44.33394444,60,1,0,0,158.3928611
44.35055556,60,1,0,0,150.6303611
44.37155556,60,1,0,0,145.7728611
44.39316667,60,1,0,0,151.7733056
44.41255556,60,1,0,0,157.3927778
44.42916667,60,1,0,0,155.8688611
44.44461111,60,1,0,0,160.2025
44.46066667,60,1,0,0,147.67775
44.48227778,60,1,0,0,149.9636389
44.50388889,60,1,0,0,148.2968611
44.52155556,60,1,0,0,153.5829722
44.53983333,60,1,0,0,157.8213889
44.55477778,60,1,0,0,152.1066667
44.57472222,60,1,0,0,153.10675
44.59633333,60,1,0,0,157.77375
44.61566667,60,1,0,0,156.6784444
44.64722222,60,1,0,0,157.6308889
44.66494444,60,1,0,0,154.7735278
44.68655556,60,1,0,0,159.2500556
44.70755556,60,1,0,0,155.3926389
44.72583333,60,1,0,0,158.5357222
44.743,60,1,0,0,159.0119444
44.75738889,60,1,0,0,160.5834722
44.779,60,1,0,0,153.0591111
44.80111111,60,1,0,0,150.39225
44.81827778,60,1,0,0,147.86825
44.83544444,60,1,0,0,149.4874167
44.8515,60,1,0,0,153.8686944
44.86866667,60,1,0,0,147.773
44.88966667,60,1,0,0,150.4398611
44.90961111,60,1,0,0,149.0588056
44.92788889,60,1,0,0,143.5345833
44.94672222,60,1,0,0,149.7731389
44.96383333,60,1,0,0,143.3917222
45.00538889,60,1,0,0,139.6771667
45.02144444,60,1,0,0,139.0580556
45.03805556,60,1,0,0,143.0583611
45.05466667,60,1,0,0,140.9153333
45.074,60,1,0,0,137.5341389
45.09616667,60,1,0,0,142.8678611
45.11444444,60,1,0,0,141.8678056
45.13161111,60,1,0,0,145.7728611
45.15038889,60,1,0,0,151.1065833
45.16755556,60,1,0,0,154.8687778
45.18805556,60,1,0,0,152.5352778
45.208,60,1,0,0,146.3443333
45.22294444,60,1,0,0,137.77225
45.24116667,60,1,0,0,141.7249167
45.25833333,60,1,0,0,137.96275
45.27883333,60,1,0,0,142.3440278
45.30044444,60,1,0,0,146.4871944
45.31977778,60,1,0,0,152.2495278
45.33416667,60,1,0,0,156.1069722
45.35133333,60,1,0,0,159.1071944
45.39177778,60,1,0,0,161.0597222
45.41222222,60,1,0,0,156.1545833
45.42938889,60,1,0,0,152.6781389
45.44544444,60,1,0,0,155.9641111
45.46261111,60,1,0,0,155.6783611
45.482,60,1,0,0,159.5357778
45.50355556,60,1,0,0,162.82175
45.52183333,60,1,0,0,160.9168611
45.53844444,60,1,0,0,159.5357778
45.5545,60,1,0,0,157.1070278
45.57333333,60,1,0,0,150.39225
45.59711111,60,1,0,0,153.9639444
45.6165,60,1,0,0,156.7260556
45.63144444,60,1,0,0,154.7259167
45.64916667,60,1,0,0,157.0594167
45.66466667,60,1,0,0,159.7738889
45.68566667,60,1,0,0,153.8210833
45.70727778,60,1,0,0,157.5832778
45.72555556,60,1,0,0,158.2976111
45.74216667,60,1,0,0,154.0591944
45.75927778,60,1,0,0,154.4877778
45.80083333,60,1,0,0,157.6308889
45.82072222,60,1,0,0,162.0598056
45.83622222,60,1,0,0,166.2029722
45.85394444,60,1,0,0,157.869
45.86833333,60,1,0,0,161.9169167
45.88827778,60,1,0,0,160.4406389
45.90988889,60,1,0,0,153.3448611
45.92922222,60,1,0,0,144.9632778
45.94638889,60,1,0,0,134.4863056
45.96466667,60,1,0,0,140.6296111
45.98405556,60,1,0,0,145.4871111
46.00505556,60,1,0,0,147.6301389
46.02277778,60,1,0,0,144.1536667
46.03772222,60,1,0,0,146.6776944
46.05711111,60,1,0,0,137.0579167
46.07316667,60,1,0,0,141.6296944
46.09477778,60,1,0,0,147.4872778
46.11522222,60,1,0,0,150.20175
46.13072222,60,1,0,0,151.9161667
46.149,60,1,0,0,153.9163333
46.16616667,60,1,0,0,156.0593333
46.20988889,60,1,0,0,153.2496111
46.22538889,60,1,0,0,156.2022222
46.24088889,60,1,0,0,155.6783611
46.26027778,60,1,0,0,155.345
46.27905556,60,1,0,0,150.5351111
46.29955556,60,1,0,0,156.7736944
46.31727778,60,1,0,0,159.2976667
46.33333333,60,1,0,0,154.1544444
46.35272222,60,1,0,0,152.0114167
46.3715,60,1,0,0,147.773
46.39366667,60,1,0,0,153.9639444
46.41416667,60,1,0,0,159.9643889
46.43022222,60,1,0,0,160.0596389
46.44683333,60,1,0,0,165.441
46.46227778,60,1,0,0,169.3460556
46.48055556,60,1,0,0,157.3451389
46.50216667,60,1,0,0,150.5351111
46.52155556,60,1,0,0,155.1545278
46.53761111,60,1,0,0,153.9639444
46.55472222,60,1,0,0,153.2019722
46.59461111,60,1,0,0,160.6311111
46.61616667,60,1,0,0,167.2506667
46.63333333,60,1,0,0,166.4886944
46.6505,60,1,0,0,161.1073333
46.66544444,60,1,0,0,164.3933056
46.68427778,60,1,0,0,170.3461389
46.70533333,60,1,0,0,163.5360833
46.72633333,60,1,0,0,166.6315556
46.74461111,60,1,0,0,165.34575
46.76066667,60,1,0,0,163.3932222
46.77727778,60,1,0,0,164.2504167
46.79888889,60,1,0,0,164.4885556
46.81933333,60,1,0,0,168.7269722
46.83538889,60,1,0,0,150.9637222
46.85311111,60,1,0,0,151.9161667
46.86916667,60,1,0,0,149.6779167
46.88911111,60,1,0,0,147.4396389
46.91011111,60,1,0,0,154.2973056
46.92894444,60,1,0,0,152.9638611
46.96216667,60,1,0,0,144.2965556
46.98044444,60,1,0,0,150.0588889
47.00255556,60,1,0,0,152.9638611
47.02305556,60,1,0,0,151.8685556
47.03966667,60,1,0,0,155.4878611
47.05683333,60,1,0,0,158.2976111
47.07233333,60,1,0,0,158.8214444
47.09222222,60,1,0,0,159.4881667
47.11272222,60,1,0,0,155.7259722
47.13211111,60,1,0,0,157.6308889
47.14983333,60,1,0,0,158.2976111
47.1675,60,1,0,0,148.3920833
47.18688889,60,1,0,0,153.6781944
47.20794444,60,1,0,0,152.6781389
47.22788889,60,1,0,0,150.4875
47.24172222,60,1,0,0,152.72575
47.25994444,60,1,0,0,158.0118611
47.276,60,1,0,0,158.7738333
47.29761111,60,1,0,0,154.8687778
47.33633333,60,1,0,0,152.8686111
47.35405556,60,1,0,0,142.1535278
47.37177778,60,1,0,0,145.7252222
47.39005556,60,1,0,0,148.2492222
47.41111111,60,1,0,0,146.0585833
47.42988889,60,1,0,0,151.6304444
47.44594444,60,1,0,0,150.0588889
47.46311111,60,1,0,0,154.7259167
47.47972222,60,1,0,0,157.96425
47.50133333,60,1,0,0,155.345
47.524,60,1,0,0,141.2486944
47.54172222,60,1,0,0,141.5344444
47.55777778,60,1,0,0,136.5340556
47.57327778,60,1,0,0,138.2484722
47.59372222,60,1,0,0,143.3440833
47.61422222,60,1,0,0,145.6776111
47.63305556,60,1,0,0,149.7255278
47.65022222,60,1,0,0,153.3448611
47.66738889,60,1,0,0,157.4880278
47.705,60,1,0,0,165.53625
47.72661111,60,1,0,0,158.5833333
47.74377778,60,1,0,0,155.4878611
47.76038889,60,1,0,0,160.29775
47.77644444,60,1,0,0,160.9168611
47.79688889,60,1,0,0,163.8694444
47.81905556,60,1,0,0,153.10675
47.83894444,60,1,0,0,156.9165556
47.855,60,1,0,0,152.2971667
47.87105556,60,1,0,0,151.8209167
47.88711111,60,1,0,0,150.678
47.90816667,60,1,0,0,153.5353333
47.92866667,60,1,0,0,148.0111111
47.94744444,60,1,0,0,149.8684167
47.96516667,60,1,0,0,151.8209167
47.98066667,60,1,0,0,153.6781944
48.00172222,60,1,0,0,157.1070278
48.02272222,60,1,0,0,160.2501389
48.04211111,60,1,0,0,150.5351111
48.05927778,60,1,0,0,153.4877222
48.07477778,60,1,0,0,158.6309722
48.11077778,60,1,0,0,163.4884722
48.13177778,60,1,0,0,164.5837778
48.15005556,60,1,0,0,168.1078611
48.16888889,60,1,0,0,170.3461389
48.1855,60,1,0,0,169.2508056
48.20655556,60,1,0,0,173.2511111
48.22644444,60,1,0,0,167.5840278
48.24416667,60,1,0,0,172.5843889
48.26188889,60,1,0,0,175.2036389
48.27794444,60,1,0,0,166.1077222
48.29622222,60,1,0,0,152.7733889
48.31666667,60,1,0,0,159.2500556
48.33605556,60,1,0,0,167.1078056
48.35266667,60,1,0,0,169.3460556
48.37205556,60,1,0,0,171.0604722
48.38972222,60,1,0,0,166.2505833
48.41133333,60,1,0,0,158.7261944
48.43072222,60,1,0,0,161.4883333
48.44566667,60,1,0,0,165.3933611
48.4645,60,1,0,0,166.3458333
48.48216667,60,1,0,0,170.0127778
48.52038889,60,1,0,0,169.0603056
48.53811111,60,1,0,0,168.2031111
48.55638889,60,1,0,0,164.1075556
48.57627778,60,1,0,0,166.0600833
48.59566667,60,1,0,0,157.2499167
48.61616667,60,1,0,0,161.5835556
48.63494444,60,1,0,0,157.3927778
48.651,60,1,0,0,162.2026667
48.66761111,60,1,0,0,165.9172222
48.68311111,60,1,0,0,160.5358611
48.70472222,60,1,0,0,156.4879444
48.72411111,60,1,0,0,161.0597222
48.74177778,60,1,0,0,164.3933056
48.75838889,60,1,0,0,167.965
48.77666667,60,1,0,0,159.7738889
48.79605556,60,1,0,0,159.5834167
48.81711111,60,1,0,0,166.2982222
48.83755556,60,1,0,0,163.3456111
48.85416667,60,1,0,0,164.8695278
48.87133333,60,1,0,0,162.6312778
48.90844444,60,1,0,0,152.5352778
48.93,60,1,0,0,155.5355
48.94883333,60,1,0,0,159.0595556
48.966,60,1,0,0,162.3455278
48.9815,60,1,0,0,150.5351111
49.00138889,60,1,0,0,148.4397222
49.02244444,60,1,0,0,155.9641111
49.04072222,60,1,0,0,160.393
49.05677778,60,1,0,0,161.1073333
49.0745,60,1,0,0,156.2498333
49.09166667,60,1,0,0,158.4880833
49.11266667,60,1,0,0,162.6312778
49.13372222,60,1,0,0,166.5363333
49.15144444,60,1,0,0,168.3936111
49.16805556,60,1,0,0,165.2028889
49.18411111,60,1,0,0,155.8688611
49.20566667,60,1,0,0,155.9641111
49.22727778,60,1,0,0,157.869
49.24388889,60,1,0,0,163.8694444
49.2605,60,1,0,0,169.4889167
49.29533333,60,1,0,0,172.2510278
49.31583333,60,1,0,0,174.3940556
49.33522222,60,1,0,0,174.8226667
49.35344444,60,1,0,0,163.3456111
49.37283333,60,1,0,0,166.4886944
49.39,60,1,0,0,171.7271667
49.41105556,60,1,0,0,169.2984167
49.4315,60,1,0,0,165.7743611
49.44811111,60,1,0,0,165.15525
49.46472222,60,1,0,0,163.4884722
49.48133333,60,1,0,0,162.8693889
49.49961111,60,1,0,0,167.2030278
49.52172222,60,1,0,0,166.8220556
49.54111111,60,1,0,0,162.82175
49.55661111,60,1,0,0,158.9166944
49.57544444,60,1,0,0,160.8692222
49.59316667,60,1,0,0,151.2494444
49.61472222,60,1,0,0,148.2492222
49.63466667,60,1,0,0,149.5350278
49.66788889,60,1,0,0,150.7732222
49.68505556,60,1,0,0,156.2022222
49.705,60,1,0,0,157.0594167
49.72766667,60,1,0,0,159.1548056
49.74761111,60,1,0,0,162.4883889
49.76144444,60,1,0,0,165.53625
49.7775,60,1,0,0,161.3930833
49.79411111,60,1,0,0,150.9637222
49.81677778,60,1,0,0,145.4395
49.83783333,60,1,0,0,140.9629722
49.85555556,60,1,0,0,143.3440833
49.87161111,60,1,0,0,148.6302222
49.88761111,60,1,0,0,151.7733056
49.907,60,1,0,0,154.0591944
49.92916667,60,1,0,0,144.2965556
49.94855556,60,1,0,0,145.8204722
49.964,60,1,0,0,150.1541389
49.98227778,60,1,0,0,155.0116389
0,60,0,1,0,0
0.024355556,60,0,1,0,3.651067901
0.043727778,60,0,1,0,4.021466049
0.059783333,60,0,1,0,4.233123457
0.072511111,60,0,1,0,4.444777778
0.089672222,60,0,1,0,4.921003086
0.115688889,60,0,1,0,5.238487654
0.136727778,60,0,1,0,5.714716049
0.153883333,60,0,1,0,6.190941358
0.168277778,60,0,1,0,6.402595679
0.181561111,60,0,1,0,6.772996914
0.225844444,60,0,1,0,5.76762963
0.245216667,60,0,1,0,6.508425926
0.261827778,60,0,1,0,6.984651235
0.275666667,60,0,1,0,7.460876543
0.294483333,60,0,1,0,8.095845679
0.319394444,60,0,1,0,8.783728395
0.340983333,60,0,1,0,9.365783951
0.356483333,60,0,1,0,10.00075
0.371427778,60,0,1,0,10.37114815
0.384711111,60,0,1,0,10.90029012
0.407961111,60,0,1,0,11.79982716
0.431211111,60,0,1,0,12.69936728
0.450033333,60,0,1,0,13.49307716
0.465527778,60,0,1,0,13.91638889
0.479922222,60,0,1,0,14.28678704
0.49985,60,0,1,0,15.29215432
0.5231,60,0,1,0,15.92712346
0.543027778,60,0,1,0,16.72083333
0.560188889,60,0,1,0,17.67328395
0.574577778,60,0,1,0,18.30825309
0.611666667,60,0,1,0,18.0436821
0.633805556,60,0,1,0,19.68401852
0.652077778,60,0,1,0,20.84812654
0.669788889,60,0,1,0,21.53600926
0.683072222,60,0,1,0,21.53600926
0.703555556,60,0,1,0,22.27680556
0.726805556,60,0,1,0,23.91714198
0.746727778,60,0,1,0,25.02833333
0.763338889,60,0,1,0,25.61038889
0.777727778,60,0,1,0,26.50992593
0.792672222,60,0,1,0,27.46237963
0.815372222,60,0,1,0,28.9968858
0.837511111,60,0,1,0,28.9968858
0.855777778,60,0,1,0,30.26682407
0.871833333,60,0,1,0,31.27219136
0.886777778,60,0,1,0,32.48919753
0.909472222,60,0,1,0,33.70623457
0.932166667,60,0,1,0,35.55824074
0.949883333,60,0,1,0,37.09274691
0.966488889,60,0,1,0,38.36268519
0.997483333,60,0,1,0,40.53212963
1.020733333,60,0,1,0,35.34657407
1.041216667,60,0,1,0,37.51604938
1.057822222,60,0,1,0,39.10345679
1.074427778,60,0,1,0,40.7967284
1.091033333,60,0,1,0,42.27830247
1.114283333,60,0,1,0,44.13030864
1.135872222,60,0,1,0,46.14101852
1.153033333,60,0,1,0,48.04592593
1.168533333,60,0,1,0,49.47462963
1.182372222,60,0,1,0,50.90330247
1.2023,60,0,1,0,52.80820988
1.224994444,60,0,1,0,55.24225309
1.245477778,60,0,1,0,53.49608025
1.261527778,60,0,1,0,54.87185185
1.276472222,60,0,1,0,56.51219136
1.294738889,60,0,1,0,55.61265432
1.318544444,60,0,1,0,52.33197531
1.339022222,60,0,1,0,55.34808642
1.355627778,60,0,1,0,57.72919753
1.370577778,60,0,1,0,59.5282716
1.384411111,60,0,1,0,61.38027778
1.406555556,60,0,1,0,63.92015432
1.449733333,60,0,1,0,68.99987654
1.466338889,60,0,1,0,71.11645062
1.479622222,60,0,1,0,72.75679012
1.498444444,60,0,1,0,75.24373457
1.52225,60,0,1,0,78.10111111
1.542727778,60,0,1,0,80.11185185
1.559888889,60,0,1,0,81.43469136
1.574277778,60,0,1,0,83.1279321
1.589222222,60,0,1,0,84.39787037
1.610816667,60,0,1,0,84.97993827
1.634061111,60,0,1,0,87.83728395
1.653433333,60,0,1,0,90.27132716
1.668933333,60,0,1,0,88.63098765
1.683883333,60,0,1,0,90.00675926
1.703811111,60,0,1,0,93.02287037
1.726505556,60,0,1,0,95.19234568
1.746433333,60,0,1,0,97.94385802
1.761933333,60,0,1,0,94.92777778
1.777427778,60,0,1,0,91.32959877
1.792927778,60,0,1,0,94.18697531
1.838316667,60,0,1,0,100.8012346
1.856033333,60,0,1,0,97.30888889
1.872088889,60,0,1,0,97.20305556
1.886477778,60,0,1,0,99.4783642
1.906961111,60,0,1,0,102.706142
1.931316667,60,0,1,0,106.3571914
1.951244444,60,0,1,0,109.4262037
1.965633333,60,0,1,0,110.9078086
1.980027778,60,0,1,0,109.214537
1.996083333,60,0,1,0,111.9131481
2.020438889,60,0,1,0,114.8234259
2.043133333,60,0,1,0,111.9131481
2.060844444,60,0,1,0,114.0297222
2.075238889,60,0,1,0,114.7176235
2.089627778,60,0,1,0,117.0458333
2.110666667,60,0,1,0,119.7444444
2.133361111,60,0,1,0,120.802716
2.153283333,60,0,1,0,121.9139198
2.184838889,60,0,1,0,53.76064815
2.202,60,0,1,0,55.34808642
2.224694444,60,0,1,0,58.2054321
2.245177778,60,0,1,0,60.90404321
2.261783333,60,0,1,0,62.75604938
2.277833333,60,0,1,0,64.66095679
2.293333333,60,0,1,0,66.98916667
2.316583333,60,0,1,0,70.16401235
2.342044444,60,0,1,0,73.49759259
2.360866667,60,0,1,0,75.1379321
2.37415,60,0,1,0,75.98453704
2.387438889,60,0,1,0,75.8787037
2.404594444,60,0,1,0,78.10111111
2.428955556,60,0,1,0,79.52978395
2.450538889,60,0,1,0,76.93700617
2.465488889,60,0,1,0,76.1432716
2.481538889,60,0,1,0,73.02135802
2.497588889,60,0,1,0,74.13256173
2.520838889,60,0,1,0,77.14864198
2.545194444,60,0,1,0,78.57731481
2.575644444,60,0,1,0,80.32348765
2.590588889,60,0,1,0,81.22302469
2.608855556,60,0,1,0,83.49833333
2.633761111,60,0,1,0,86.93774691
2.6548,60,0,1,0,90.00675926
2.669188889,60,0,1,0,87.36104938
2.684688889,60,0,1,0,88.89555556
2.70185,60,0,1,0,91.80583333
2.72565,60,0,1,0,88.57808642
2.747794444,60,0,1,0,92.12333333
2.765505556,60,0,1,0,90.05966049
2.779344444,60,0,1,0,89.00138889
2.794294444,60,0,1,0,82.70462963
2.813111111,60,0,1,0,78.41858025
2.837466667,60,0,1,0,77.51904321
2.85795,60,0,1,0,81.06429012
2.872338889,60,0,1,0,83.33959877
2.887838889,60,0,1,0,84.71537037
2.905,60,0,1,0,86.83191358
2.950944444,60,0,1,0,92.44080247
2.96755,60,0,1,0,94.29280864
2.981944444,60,0,1,0,96.62101852
2.996333333,60,0,1,0,97.99679012
3.016816667,60,0,1,0,99.26669753
3.040616667,60,0,1,0,91.38253086
3.060544444,60,0,1,0,87.41398148
3.076044444,60,0,1,0,87.09648148
3.090988889,60,0,1,0,79.84725309
3.111472222,60,0,1,0,82.75753086
3.136933333,60,0,1,0,86.93774691
3.157416667,60,0,1,0,86.83191358
3.170705556,60,0,1,0,88.26058642
3.185644444,60,0,1,0,88.10185185
3.199483333,60,0,1,0,87.51978395
3.222733333,60,0,1,0,90.21842593
3.245433333,60,0,1,0,93.18160494
3.263694444,60,0,1,0,95.40398148
3.293033333,60,0,1,0,99.4783642
3.314622222,60,0,1,0,102.1769753
3.338422222,60,0,1,0,105.5634877
3.359461111,60,0,1,0,98.20842593
3.37385,60,0,1,0,87.57271605
3.387688889,60,0,1,0,90.21842593
3.403744444,60,0,1,0,90.58882716
3.426994444,60,0,1,0,94.02824074
3.449133333,60,0,1,0,94.87484568
3.4674,60,0,1,0,93.44617284
3.48235,60,0,1,0,95.61564815
3.496738889,60,0,1,0,97.73222222
3.518883333,60,0,1,0,96.77975309
3.542683333,60,0,1,0,80.37641975
3.562611111,60,0,1,0,83.1808642
3.57645,60,0,1,0,84.5037037
3.589733333,60,0,1,0,86.51444444
3.606894444,60,0,1,0,86.67317901
3.63125,60,0,1,0,87.36104938
3.6545,60,0,1,0,89.10722222
3.6855,60,0,1,0,88.78975309
3.699888889,60,0,1,0,90.80046296
3.722588889,60,0,1,0,90.6417284
3.747494444,60,0,1,0,92.86410494
3.766866667,60,0,1,0,94.71611111
3.780155556,60,0,1,0,96.67391975
3.793994444,60,0,1,0,97.25598765
3.812261111,60,0,1,0,97.15015432
3.835511111,60,0,1,0,99.58419753
3.858205556,60,0,1,0,102.9707099
3.874811111,60,0,1,0,99.37253086
3.88865,60,0,1,0,94.23987654
3.905805556,60,0,1,0,95.72148148
3.929611111,60,0,1,0,79.31811728
3.952305556,60,0,1,0,83.60416667
3.970022222,60,0,1,0,86.03820988
3.983305556,60,0,1,0,87.41398148
3.995483333,60,0,1,0,89.37179012
4.014855556,60,0,1,0,92.2820679
4.061911111,60,0,1,0,97.46765432
4.079066667,60,0,1,0,86.99064815
4.0918,60,0,1,0,88.84265432
4.1073,60,0,1,0,91.4354321
4.131655556,60,0,1,0,95.45691358
4.155455556,60,0,1,0,96.51518519
4.173722222,60,0,1,0,88.26058642
4.187011111,60,0,1,0,88.26058642
4.199188889,60,0,1,0,90.11259259
4.219116667,60,0,1,0,93.3932716
4.244577778,60,0,1,0,91.06503086
4.266166667,60,0,1,0,90.74756173
4.281666667,60,0,1,0,90.43006173
4.295505556,60,0,1,0,91.80583333
4.311005556,60,0,1,0,92.17623457
4.334805556,60,0,1,0,83.49833333
4.358055556,60,0,1,0,85.03283951
4.375766667,60,0,1,0,88.15478395
4.390161111,60,0,1,0,85.50907407
4.404,60,0,1,0,82.5987963
4.425033333,60,0,1,0,86.14404321
4.469872222,60,0,1,0,91.91166667
4.484261111,60,0,1,0,90.80046296
4.49755,60,0,1,0,88.73682099
4.514155556,60,0,1,0,90.6417284
4.540172222,60,0,1,0,89.74219136
4.563972222,60,0,1,0,82.49296296
4.580027778,60,0,1,0,85.45614198
4.593311111,60,0,1,0,87.62561728
4.6066,60,0,1,0,88.26058642
4.628183333,60,0,1,0,86.67317901
4.651433333,60,0,1,0,88.63098765
4.671911111,60,0,1,0,91.06503086
4.687411111,60,0,1,0,90.21842593
4.702361111,60,0,1,0,90.6417284
4.720622222,60,0,1,0,93.81657407
4.746644444,60,0,1,0,86.30277778
4.768783333,60,0,1,0,88.84265432
4.782622222,60,0,1,0,91.06503086
4.797016667,60,0,1,0,92.75830247
4.810855556,60,0,1,0,94.29280864
4.832994444,60,0,1,0,97.04432099
4.8568,60,0,1,0,93.44617284
4.890011111,60,0,1,0,86.03820988
4.906066667,60,0,1,0,87.20231481
4.925438889,60,0,1,0,87.14941358
4.949238889,60,0,1,0,89.00138889
4.969722222,60,0,1,0,91.27669753
4.985216667,60,0,1,0,92.0175
5.000716667,60,0,1,0,94.08114198
5.014555556,60,0,1,0,96.46228395
5.037805556,60,0,1,0,99.58419753
5.061055556,60,0,1,0,101.9124074
5.078766667,60,0,1,0,84.4507716
5.094822222,60,0,1,0,81.85799383
5.108661111,60,0,1,0,82.81046296
5.129144444,60,0,1,0,84.71537037
5.152944444,60,0,1,0,86.99064815
5.173427778,60,0,1,0,89.47762346
5.187816667,60,0,1,0,91.7
5.203872222,60,0,1,0,92.49373457
5.218261111,60,0,1,0,93.12867284
5.26365,60,0,1,0,84.82117284
5.281366667,60,0,1,0,87.67854938
5.297422222,60,0,1,0,83.71
5.311811111,60,0,1,0,83.1279321
5.333955556,60,0,1,0,85.87947531
5.358311111,60,0,1,0,87.51978395
5.376577778,60,0,1,0,84.66243827
5.390966667,60,0,1,0,85.0857716
5.405361111,60,0,1,0,85.35033951
5.423072222,60,0,1,0,87.78438272
5.446877778,60,0,1,0,90.3242284
5.468466667,60,0,1,0,90.85339506
5.485627778,60,0,1,0,90.6417284
5.501122222,60,0,1,0,93.34033951
5.516622222,60,0,1,0,95.93311728
5.540422222,60,0,1,0,90.11259259
5.563122222,60,0,1,0,78.78898148
5.580277778,60,0,1,0,80.79972222
5.595227778,60,0,1,0,81.59342593
5.626227778,60,0,1,0,86.72608025
5.650027778,60,0,1,0,90.21842593
5.671616667,60,0,1,0,93.18160494
5.688222222,60,0,1,0,93.86947531
5.702061111,60,0,1,0,94.98067901
5.718666667,60,0,1,0,74.66169753
5.743577778,60,0,1,0,72.65095679
5.765716667,60,0,1,0,76.83117284
5.783983333,60,0,1,0,79.68851852
5.797822222,60,0,1,0,78.68314815
5.81,60,0,1,0,79.58268519
5.830483333,60,0,1,0,82.01675926
5.854838889,60,0,1,0,85.03283951
5.876983333,60,0,1,0,87.83728395
5.893583333,60,0,1,0,82.96919753
5.905766667,60,0,1,0,82.75753086
5.922922222,60,0,1,0,85.72070988
5.947277778,60,0,1,0,88.73682099
5.970527778,60,0,1,0,89.58345679
6.001527778,60,0,1,0,90.00675926
6.014261111,60,0,1,0,91.64709877
6.035294444,60,0,1,0,90.80046296
6.057988889,60,0,1,0,90.6417284
6.079027778,60,0,1,0,86.30277778
6.095627778,60,0,1,0,88.68391975
6.110022222,60,0,1,0,90.05966049
6.128844444,60,0,1,0,93.34033951
6.152094444,60,0,1,0,97.09725309
6.172572222,60,0,1,0,96.19768519
6.190288889,60,0,1,0,91.32959877
6.204677778,60,0,1,0,93.49907407
6.219072222,60,0,1,0,95.19234568
6.240105556,60,0,1,0,98.04969136
6.26225,60,0,1,0,95.40398148
6.283283333,60,0,1,0,95.24524691
6.300994444,60,0,1,0,97.36182099
6.313172222,60,0,1,0,99.16089506
6.331994444,60,0,1,0,87.04358025
6.35635,60,0,1,0,87.25521605
6.377383333,60,0,1,0,87.67854938
6.407277778,60,0,1,0,91.85876543
6.420561111,60,0,1,0,91.9645679
6.444366667,60,0,1,0,88.36641975
6.468166667,60,0,1,0,90.05966049
6.486983333,60,0,1,0,91.91166667
6.503038889,60,0,1,0,94.02824074
6.515772222,60,0,1,0,92.17623457
6.5357,60,0,1,0,88.84265432
6.560055556,60,0,1,0,91.54126543
6.579983333,60,0,1,0,88.78975309
6.596588889,60,0,1,0,87.46688272
6.610427778,60,0,1,0,85.56197531
6.624816667,60,0,1,0,88.15478395
6.649727778,60,0,1,0,91.27669753
6.672422222,60,0,1,0,92.33496914
6.6918,60,0,1,0,94.13404321
6.706744444,60,0,1,0,95.03358025
6.718366667,60,0,1,0,91.80583333
6.739955556,60,0,1,0,92.33496914
6.764866667,60,0,1,0,94.39861111
6.800844444,60,0,1,0,89.74219136
6.814133333,60,0,1,0,86.62024691
6.829077778,60,0,1,0,89.31888889
6.852877778,60,0,1,0,93.0757716
6.875022222,60,0,1,0,87.36104938
6.893844444,60,0,1,0,84.97993827
6.908788889,60,0,1,0,87.20231481
6.922072222,60,0,1,0,87.73145062
6.944216667,60,0,1,0,81.01138889
6.969122222,60,0,1,0,78.47151235
6.98905,60,0,1,0,80.58805556
7.003444444,60,0,1,0,81.11719136
7.016727778,60,0,1,0,82.28132716
7.033333333,60,0,1,0,81.64632716
7.058244444,60,0,1,0,81.06429012
7.080383333,60,0,1,0,83.55123457
7.0981,60,0,1,0,86.09111111
7.112494444,60,0,1,0,87.78438272
7.126327778,60,0,1,0,90.27132716
7.172827778,60,0,1,0,92.59953704
7.19165,60,0,1,0,94.66320988
7.20715,60,0,1,0,93.81657407
7.220433333,60,0,1,0,89.37179012
7.237038889,60,0,1,0,91.4354321
7.261394444,60,0,1,0,93.18160494
7.282983333,60,0,1,0,95.72148148
7.299588889,60,0,1,0,98.31425926
7.315088889,60,0,1,0,99.63709877
7.330588889,60,0,1,0,102.6003086
7.353838889,60,0,1,0,101.9124074
